id,debt_no,merchant_id,create_by,borrower_id,outer_borrower_id,listing_id,loan_no,outer_loan_no,loan_amt,total_period,period_no,due_date,status,init_principal,init_interest,init_fee_amt,init_amount,owing_principal,owing_interest,owing_fee_amt,owing_penalty_fee,owing_amount,paid_principal,paid_interest,paid_fee_amt,paid_penalty_fee,paid_notify_fee,paid_amount,overdue_day,last_repay_time,last_overdue_updatetime,last_overdue_fmt_time,peak_penalty_fee,peak_notify_fee,compensate_flag,compensate_time,version,isactive,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,inserttime,updatetime
,,,,d6d73e81-f209-4acd-adbd-0e439b7a0a96,,,9.82E+17,,2100,12,5,2020/9/28,1,166.54,44.43,0,210.97,166.54,44.43,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d6d73e81-f209-4acd-adbd-0e439b7a0a96,,,9.82E+17,,2100,12,11,2021/3/28,1,198.86,12.11,0,210.97,198.86,12.11,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d6d73e81-f209-4acd-adbd-0e439b7a0a96,,,9.82E+17,,2100,12,1,2020/5/28,2,147.97,63,0,210.97,0,0,0,0,0,147.97,63,0,0,,210.97,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,d6d73e81-f209-4acd-adbd-0e439b7a0a96,,,9.82E+17,,2100,12,7,2020/11/28,1,176.68,34.29,0,210.97,176.68,34.29,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,d6d73e81-f209-4acd-adbd-0e439b7a0a96,,,9.82E+17,,2100,12,12,2021/4/28,1,204.84,6.13,0,210.97,204.84,6.13,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,5,2020/9/28,1,158.61,42.31,0,200.92,158.61,42.31,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,11,2021/3/28,1,189.39,11.53,0,200.92,189.39,11.53,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,4,2020/8/28,1,153.99,46.93,0,200.92,153.99,46.93,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,1,2020/5/28,2,140.92,60,0,200.92,0,0,0,0,0,140.92,60,0,0,,200.92,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,9,2021/1/28,1,178.52,22.4,0,200.92,178.52,22.4,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,7,2020/11/28,1,168.27,32.65,0,200.92,168.27,32.65,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,6,2020/10/28,1,163.37,37.55,0,200.92,163.37,37.55,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,12,2021/4/28,1,195.08,5.84,0,200.92,195.08,5.84,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,8,2020/12/28,1,173.32,27.6,0,200.92,173.32,27.6,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,3,2020/7/28,1,149.51,51.41,0,200.92,149.51,51.41,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,10,2021/2/28,1,183.87,17.05,0,200.92,183.87,17.05,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,b845f862-9f19-4741-9780-ecde90253d3a,,,9.82E+17,,2000,12,2,2020/6/28,1,145.15,55.77,0,200.92,145.15,55.77,0,0,200.92,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,4,2020/8/29,1,161.69,49.28,0,210.97,161.69,49.28,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,5,2020/9/29,1,166.54,44.43,0,210.97,166.54,44.43,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,1,2020/5/29,2,147.97,63,0,210.97,0,0,0,0,0,147.97,63,0,0,,210.97,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,8,2020/12/29,1,181.98,28.99,0,210.97,181.98,28.99,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,9,2021/1/29,1,187.44,23.53,0,210.97,187.44,23.53,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,11,2021/3/29,1,198.86,12.11,0,210.97,198.86,12.11,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,12,2021/4/29,1,204.84,6.13,0,210.97,204.84,6.13,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,7,2020/11/29,1,176.68,34.29,0,210.97,176.68,34.29,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,10,2021/2/28,1,193.07,17.9,0,210.97,193.07,17.9,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,2,2020/6/29,1,152.41,58.56,0,210.97,152.41,58.56,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,3,2020/7/29,1,156.98,53.99,0,210.97,156.98,53.99,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0043a757-5143-42b1-aac5-a39221ca2fd3,,,9.82E+17,,2100,12,6,2020/10/29,1,171.54,39.43,0,210.97,171.54,39.43,0,0,210.97,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,5c342d89-fbe2-41d0-8d7e-0a70cd1b24e8,,,9.82E+17,,2100,6,4,2020/8/29,1,354.76,32.89,0,387.65,354.76,32.89,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,5c342d89-fbe2-41d0-8d7e-0a70cd1b24e8,,,9.82E+17,,2100,6,3,2020/7/29,1,344.43,43.22,0,387.65,344.43,43.22,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,5c342d89-fbe2-41d0-8d7e-0a70cd1b24e8,,,9.82E+17,,2100,6,2,2020/6/29,1,334.39,53.26,0,387.65,334.39,53.26,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,5c342d89-fbe2-41d0-8d7e-0a70cd1b24e8,,,9.82E+17,,2100,6,5,2020/9/29,1,365.4,22.25,0,387.65,365.4,22.25,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,5c342d89-fbe2-41d0-8d7e-0a70cd1b24e8,,,9.82E+17,,2100,6,6,2020/10/29,1,376.37,11.28,0,387.65,376.37,11.28,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,5c342d89-fbe2-41d0-8d7e-0a70cd1b24e8,,,9.82E+17,,2100,6,1,2020/5/29,2,324.65,63,0,387.65,0,0,0,0,0,324.65,63,0,0,,387.65,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,a98a6a42-1b6c-4754-aaa5-bc1fdc9b1f1a,,,9.82E+17,,2100,6,6,2020/10/29,1,376.37,11.28,0,387.65,376.37,11.28,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a98a6a42-1b6c-4754-aaa5-bc1fdc9b1f1a,,,9.82E+17,,2100,6,4,2020/8/29,1,354.76,32.89,0,387.65,354.76,32.89,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a98a6a42-1b6c-4754-aaa5-bc1fdc9b1f1a,,,9.82E+17,,2100,6,3,2020/7/29,1,344.43,43.22,0,387.65,344.43,43.22,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a98a6a42-1b6c-4754-aaa5-bc1fdc9b1f1a,,,9.82E+17,,2100,6,5,2020/9/29,1,365.4,22.25,0,387.65,365.4,22.25,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,a98a6a42-1b6c-4754-aaa5-bc1fdc9b1f1a,,,9.82E+17,,2100,6,1,2020/5/29,2,324.65,63,0,387.65,0,0,0,0,0,324.65,63,0,0,,387.65,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,a98a6a42-1b6c-4754-aaa5-bc1fdc9b1f1a,,,9.82E+17,,2100,6,2,2020/6/29,1,334.39,53.26,0,387.65,334.39,53.26,0,0,387.65,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,3,2020/7/29,1,112.13,38.56,0,150.69,112.13,38.56,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,5,2020/9/29,1,118.96,31.73,0,150.69,118.96,31.73,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,11,2021/3/29,1,142.04,8.65,0,150.69,142.04,8.65,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,4,2020/8/29,1,115.49,35.2,0,150.69,115.49,35.2,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,10,2021/2/28,1,137.91,12.78,0,150.69,137.91,12.78,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,12,2021/4/29,1,146.31,4.38,0,150.69,146.31,4.38,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,2,2020/6/29,1,108.86,41.83,0,150.69,108.86,41.83,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,9,2021/1/29,1,133.89,16.8,0,150.69,133.89,16.8,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,1,2020/5/29,2,105.69,45,0,150.69,0,0,0,0,0,105.69,45,0,0,,150.69,0,2020/5/18 19:24,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,8,2020/12/29,1,129.99,20.7,0,150.69,129.99,20.7,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,6,2020/10/29,1,122.53,28.16,0,150.69,122.53,28.16,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,f32e53a3-8e2d-4d7b-81f3-3550c411946d,,,9.82E+17,,1500,12,7,2020/11/29,1,126.2,24.49,0,150.69,126.2,24.49,0,0,150.69,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,5,2020/9/30,1,232.66,37.05,0,269.71,232.66,37.05,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,7,2020/11/30,1,246.82,22.89,0,269.71,246.82,22.89,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,4,2020/8/30,1,225.88,43.83,0,269.71,225.88,43.83,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,8,2020/12/30,1,254.23,15.48,0,269.71,254.23,15.48,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,1,2020/5/30,2,206.71,63,0,269.71,0,0,0,0,0,206.71,63,0,0,,269.71,0,2020/5/18 19:24,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,3,2020/7/30,1,219.3,50.41,0,269.71,219.3,50.41,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,6,2020/10/30,1,239.63,30.08,0,269.71,239.63,30.08,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,9,2021/1/30,1,261.86,7.85,0,269.71,261.86,7.85,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3909d7d2-8b62-448e-aed7-743157a83413,,,9.82E+17,,2100,9,2,2020/6/30,1,212.91,56.8,0,269.71,212.91,56.8,0,0,269.71,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,7,2020/12/1,1,84.14,16.32,0,100.46,84.14,16.32,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,10,2021/3/1,1,91.94,8.52,0,100.46,91.94,8.52,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,12,2021/5/1,1,97.52,2.94,0,100.46,97.52,2.94,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,6,2020/11/1,1,81.68,18.78,0,100.46,81.68,18.78,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,8,2021/1/1,1,86.66,13.8,0,100.46,86.66,13.8,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,3,2020/8/1,1,74.75,25.71,0,100.46,74.75,25.71,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,4,2020/9/1,1,77,23.46,0,100.46,77,23.46,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,5,2020/10/1,1,79.31,21.15,0,100.46,79.31,21.15,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,9,2021/2/1,1,89.26,11.2,0,100.46,89.26,11.2,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,11,2021/4/1,1,94.7,5.76,0,100.46,94.7,5.76,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,1,2020/6/1,2,70.46,30,0,100.46,0,0,0,0,0,70.46,30,0,0,,100.46,0,2020/5/18 19:25,,,,,,,,,,,,,,,,,,,,
,,,,c7a9fc24-e07b-456b-93ad-cb7e95917bd6,,,9.82E+17,,1000,12,2,2020/7/1,1,72.58,27.88,0,100.46,72.58,27.88,0,0,100.46,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9e36d3ef-ce61-47a2-95f0-46581bc39d42,,,9.82E+17,,4200,6,3,2020/8/1,1,688.85,86.46,0,775.31,688.85,86.46,0,0,775.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9e36d3ef-ce61-47a2-95f0-46581bc39d42,,,9.82E+17,,4200,6,4,2020/9/1,1,709.52,65.79,0,775.31,709.52,65.79,0,0,775.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9e36d3ef-ce61-47a2-95f0-46581bc39d42,,,9.82E+17,,4200,6,5,2020/10/1,1,730.8,44.51,0,775.31,730.8,44.51,0,0,775.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9e36d3ef-ce61-47a2-95f0-46581bc39d42,,,9.82E+17,,4200,6,1,2020/6/1,2,649.31,126,0,775.31,0,0,0,0,0,649.31,126,0,0,,775.31,0,2020/5/18 19:25,,,,,,,,,,,,,,,,,,,,
,,,,9e36d3ef-ce61-47a2-95f0-46581bc39d42,,,9.82E+17,,4200,6,2,2020/7/1,1,668.79,106.52,0,775.31,668.79,106.52,0,0,775.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9e36d3ef-ce61-47a2-95f0-46581bc39d42,,,9.82E+17,,4200,6,6,2020/11/1,1,752.73,22.58,0,775.31,752.73,22.58,0,0,775.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,10,2021/3/1,1,386.14,35.8,0,421.94,386.14,35.8,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,12,2021/5/1,1,409.65,12.29,0,421.94,409.65,12.29,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,4,2020/9/1,1,323.38,98.56,0,421.94,323.38,98.56,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,8,2021/1/1,1,363.97,57.97,0,421.94,363.97,57.97,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,11,2021/4/1,1,397.72,24.22,0,421.94,397.72,24.22,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,9,2021/2/1,1,374.89,47.05,0,421.94,374.89,47.05,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,7,2020/12/1,1,353.37,68.57,0,421.94,353.37,68.57,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,1,2020/6/1,2,295.94,126,0,421.94,0,0,0,0,0,295.94,126,0,0,,421.94,0,2020/5/20 20:59,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,2,2020/7/1,1,304.82,117.12,0,421.94,304.82,117.12,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,3,2020/8/1,1,313.96,107.98,0,421.94,313.96,107.98,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,6,2020/11/1,1,343.08,78.86,0,421.94,343.08,78.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,6cbdf92e-0590-4a77-84fc-71b1b6b5b2d4,,,9.82E+17,,4200,12,5,2020/10/1,1,333.08,88.86,0,421.94,333.08,88.86,0,0,421.94,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,7,2020/12/1,2,6461.64,1253.88,0,7715.52,0,0,0,0,0,6461.64,1253.88,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,6,2020/11/1,2,6273.36,1442.16,0,7715.52,0,0,0,0,0,6273.36,1442.16,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,5,2020/10/1,2,6090.72,1624.8,0,7715.52,0,0,0,0,0,6090.72,1624.8,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,2,2020/7/1,2,5573.88,2141.64,0,7715.52,0,0,0,0,0,5573.88,2141.64,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,4,2020/9/1,2,5913.24,1802.28,0,7715.52,0,0,0,0,0,5913.24,1802.28,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,12,2021/5/1,2,7490.64,224.88,0,7715.52,0,0,0,0,0,7490.64,224.88,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,9,2021/2/1,2,6855.12,860.4,0,7715.52,0,0,0,0,0,6855.12,860.4,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,1,2020/6/1,2,5411.52,2304,0,7715.52,0,0,0,0,0,5411.52,2304,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,8,2021/1/1,2,6655.44,1060.08,0,7715.52,0,0,0,0,0,6655.44,1060.08,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,3,2020/8/1,2,5741.04,1974.48,0,7715.52,0,0,0,0,0,5741.04,1974.48,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,11,2021/4/1,2,7272.6,442.92,0,7715.52,0,0,0,0,0,7272.6,442.92,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,7a6fb43b-fdd0-4a59-bf75-59ec73740925,,,9.82E+17,,6400,12,10,2021/3/1,2,7060.8,654.72,0,7715.52,0,0,0,0,0,7060.8,654.72,0,0,,7715.52,0,2020/5/19 20:24,,,,,,,,,,,,,,,,,,,,
,,,,da785b9f-8c88-4c0b-b8ba-d8467f5772a7,,,9.82E+17,,3500,6,3,2020/8/1,1,574.04,72.05,0,646.09,574.04,72.05,0,0,646.09,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,da785b9f-8c88-4c0b-b8ba-d8467f5772a7,,,9.82E+17,,3500,6,4,2020/9/1,1,591.27,54.82,0,646.09,591.27,54.82,0,0,646.09,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,da785b9f-8c88-4c0b-b8ba-d8467f5772a7,,,9.82E+17,,3500,6,2,2020/7/1,1,557.32,88.77,0,646.09,557.32,88.77,0,0,646.09,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,da785b9f-8c88-4c0b-b8ba-d8467f5772a7,,,9.82E+17,,3500,6,5,2020/10/1,1,609,37.09,0,646.09,609,37.09,0,0,646.09,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
